Poem,Number of Versus,Poet,Century,Label,Type,Metre
زارَ الخيالُ خيالُ عَبلَة َ في الكَرى لمتِّيم نشوانَ محلول العرىفنهضتُ أشكُو ما لقيتُ لبعدها فتنفَّسَتْ مِسكاً يخالطُ عَنْبَرافضَممتُها كيما أقبِّلَ ثغرَها والدَّمعُ منْ جَفنيَّ قد بلَّ الثرىوكشفتُ برقعها فأشرقَ وجهها حتى أعادَ اللَّيلَ صُبحاً مُسفِراًعربية ٌ يهتزُّ لين قوامها فيخالُه العشَّاقُ رُمحاً أسمرامحجوبة ٌ بصوارمٍ وذوابل سمرٌ ودونَ خبائها أسدُ الشرىيا عَبلَ إنَّ هَواكِ قد جازَ المَدى وأنا المعنى فيكِ من دون الورىيا عَبلَ حبُّكِ في عِظامي مَعَ دَمي لمَّا جرت روحي بجسمي قدْ جرَىوَلقد عَلِقْتُ بذَيلِ مَنْ فَخُرتْ به عبسٌ وسيفُ أبيهِ أفنى حميرايا شأْسُ جرْني منْ غرامٍ قاتلٍ أبداً أزيدُ به غراماً مسعرايا ساشُ لولا أنْ سلطانَ الهوى ماضي العزيمة ِ ما تملكَ عنترا,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 11</p>",عنترة بن شداد,العصر الجاهلي,قصائد شوق,عموديه,بحر الكامل
جزاءُ فتىً تَعَرَّضَ للبعادِتجافي مُقلَتَيه عن الرُّقادِوإن يُغري به شوقٌ مُوالٍيغالبُهُ على صَبرٍ مُعادِوأجفانٌ تُرَوِّي كلَّ شيءٍسوى قلبٍ إلى الأخبار صاديبذاك جزيتُ إذ فارَقتُ قوماًلِبستُ لِبَينهم ثوبَي حِدادِمعادنُ حكمةس وغُيوث جَدبٍوأنُجمُ جيرةٍ وَصُدُور نادينأوا عِّني وعندهم فؤاديوِغبتُ ولم يَغِب عنهم وداديولولا شِقوَتي ما فارقُونيوكانوا بين جَفني والسَّوَادِفقُل في حالِ مأسورٍ ضعيفِيلوذُ من الأَعَادِ بالأَعَادي,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 8</p>",أبو الحسن الجرجاني,العصر العباسي,قصائد شوق,عموديه,بحر الوافر
الهجر أروحُ من وصلٍ على حذرٍوالموتُ أطيبُ من عَيشٍ على غرَرِكيف السُّلُوُّ ومالي مشتكا حَزَنإلا الدموعُ ووسواسٌ من الفكرِإذا رأيت محباً نال بُغيَتَهوأمَّنَته لياليه من الغِيَرِتَوَقَّدَت جمراتُ الشوقِ في كِبَديوَكِدتُ أُتلفُ من همي ومن حَسَرييا ويح رُوحي لقد طالت شِقاوتُهالو أنها في يدي قَصَّرتُ من عُمُريبالله يا مقلتي جودي فإن قصرتبك الدموعُ فذوبي أنت وانحدريإني بلوتُ أخلائي فما زُكِنُواعند الحِفاظ ولا طابوا على الخَبَرِمُثَبِّطين عن العلياءِ طَالبهارَاضِين من دوَل الأيامِ بالنظَرِإن أَذنَبوا فعتابي غيرُ مُستمعوإن هَفَوتُ فَذَنبي غيرُ مُغتَفروجدتُ أَخوَنَهم من كان أوثقهموخيرَهم شَرَّهم في الحادثِ الخَطَرِإذا هَشَتُ إليه قال مُختَدِعٌضاقت يداه فوافي يرتجى مَطَريوإن تَقَبَّضتُ عنه قال ذو صَلَفٍأثرى فقد لَحِقَته زَهوةُ البطرِوإن تَرِأسَ اولاني مباعدةًوضنَّ عني بالتسليم والنَّظرِوصرتُ في ثِقل أُحدٍ عندهَ ورأىفي طلعتي رأيَ أهلِ الرَّفضِ في عُمَرِفلا تَثِق بأخٍ تُرضيك صحبتُهوَكُن من الصَّاحِبِ الأدنى على حَذَرِليس الصديقُ الذي ترضى بصحبتهإلا المشاركُ في الإعسارِ واليُسُرِومَن يقيك إذا نَابَتكَ نائبةٌوقايةَ المرءِ عينَه من العَوَرِإذا رضيتَ فعبدٌ في خلائقهوإن غَضِبتَ فكالصَّمصامة الذكرِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 18</p>",أبو الحسن الجرجاني,العصر العباسي,قصائد شوق,عموديه,بحر البسيط
سقى جَانبي بغدادَ أخلافُ مُزنَةٍتُحاكي دُموعي صَوبَها وانحِدارهافلي فيهما قَلبٌ شجاني اشتياقُهُومهجةُ نفسٍ ما أَمَلُّ ادَّكارَهَاسأغفرُ للأيامِ كلَّ عظيمةٍلئن قَرَّبت بعد الِبعاد مَزَارَها,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 3</p>",أبو الحسن الجرجاني,العصر العباسي,قصائد شوق,عموديه,بحر الطويل
ما لي وما لَكَ يا فراقأبداً رحيلٌ وانطلاقيا نفسُ مُوتي بَعدَهُمفكذا يكونُ الاشتياق,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",أبو الحسن الجرجاني,العصر العباسي,قصائد شوق,عموديه,بحر مجزوء الكامل
وغُنجِ عَينك وما أودَعَتأجفانُها قلبَ شَجٍ وامقِما خَلَقَ الرحمنُ تُفَّاحتَيخَدَّيكَ إلا لفَمِ العاشقِلَكِنَّني أُمنَعُ منها فماحظِّيَ إلا خِلسَةُ السَّارِقِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 3</p>",أبو الحسن الجرجاني,العصر العباسي,قصائد شوق,عموديه,بحر السريع
قد بَرَّح الشوقُ بمشتاقكفأَولِهِ أحسنَ اخلاقكلا تَجفُهُ وارعَ له حقَّهُفإنه خاتِمُ عُشَّاقِك,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",أبو الحسن الجرجاني,العصر العباسي,قصائد شوق,عموديه,بحر السريع
إلى الله أشكو طول شوقي وحيرتيووجدي بما طالت علي مطالبهومن قد برى جسمي وكدر عيشتيويمنعني الماء الذي أنا شاربهإذا سمت نفسي سلوة عنه ردنيإليه شهود ليس تفنى عجائبهفيا ليت شعري ما الذي فيه راحتيوما آخر الأمر الذي أنا طالبه,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 4</p>",أبو الحسين النوري,العصر العباسي,قصائد شوق,عموديه,قافية الهاء (ه)
مَن مُبلِغٌ قَومَنا النائينَ إِذ شَحَطوا أنَّ الفُؤادَ إِلَهِم شَيِّقٌ وَلِعُ فَالدارُ تُنبيهِم عَنّي فَإِنَّ لَهُم وُدّي وَنَصري إِذا أَعداؤُهُم نَصَعوا إِمّا بِحَدِّ سنانَ أَو مُحافِلَةٍ فَلا قَحومٌ وَلا فانٍ وَلا ضَرَعُ أَخو المَحافِلِ عَيّافَ الخَنا أَنِفٌ لِلنائِباتِ وَلَو أَضلَعنَ مُضطَلِعُ حَمّالُ أَثقالِ أَهلِ الوُدِّ آوِنَةً أُعطيهِمُ الجَهدَ مِنّي بَلهَ ما أَسَعُ هَذا وَقَومُ غِضابٌ قَد أَبُتُّهُم عَلى الكَلاكِلِ حَوضي عِندَهُم تَرِعُ تَبادَروني كَأَنّي في أَكُفِّهِم حَتّى إِذا ما رَأَوني خالِياً نَزَعوا وَاِستَحدَثَ القَومُ أَمراً غَيرَ ما وَهِموا وَطارَ أَنصارُهُم شَتّى وَما جَمَعوا كَأَنَّما يَتَفادى أَهلُ بِعضِهِم مِن ذي زَوائِد في أَرساغِهِ فَدَعُ ضِرغامَةٍ أَهَرَّت الشِدقَينِ ذي لَبِدٍ كَأَنَّهُ بُريُساً في الغابِ مُلتَفِعُ بِالثَنيِ أَسفَلَ مِن جَمّاء لَيسَ لَهُ إِلّا بِنِيه وَإِلّا عِرسَهُ شِيَعُ أَبَنَّ عِريسةً عُنابُها أَشِبٌ وَدونَ غايَتها مُستَورَدٌ شَرَعٌ شَأسُ الهبوطِ زَناءُ الحامِيينَ مَتى تَنشَغ بِوارِدَةٍ يَحدُث لَها فَزَعُ أَبو شَتيمَينِ مِن حَصّاءَ قَد أَفِلَت كَأَنَّ أَطباءَها في رُفغِها رُقَعُ أَعطَتهُما جُهدَها حَتّى إِذا وَحِمَت صَدَّت وَصَدَّ فَلا غَيل وَلا جَدَعُ ثُمَّ اِستَفاها فَلَم تَقطَع فِطامَهُما عَنِ التَصَبُّبِ لا شَعبٌ وَلا قَدَعُ وَردَينِ قَد أَخَذا أَخلافَ شَحمَهُما فَفيهِما عَزمَة الظَلماء وَالجَشَعُ غِذاهُما بِلِحامِ القَومِ مُذ شَدنا فَما يَزالُ بِوَصلي راكِب يَضَعُ عَلى جَناجِنِهِ مِن ثَوبِهِ هِبَبٌ وَمِن دَم صائِكٍ مُستَكرَهٍ دُفَعُ كَأَنَّما هُوَ في أَهدابِ أَرمَلَةٍ مَسرول وَإِلى الإِبِطَينِ مُدَرَّعُ أَفَرَّ عَنهُ بِني الخالاتِ جُرأَتُهُ لا الصَيدُ يَمنَعُ منهُ وَهوَ مُمتَنِعُ فَما اِكتَسَبنَ رَئيس غَير مُنتَقِصِ وَلَيسَ فيما تَرى مَن كَسبه طمعُ مُستَضرِعٌ ما دنا مِنهُنَّ مُكتَئِب بِالعَرفِ مُجتَلَماً ما فَوقَهُ فَنَعُ عَلى حُطامٍ مِنَ العَصباءِ عِندَهُما مِن شِكَّةِ القَومِ مَخروعٍ وَمُنصَدِعُ سَهمٌ وَقَوسٌ وَعُكّازٌ وَذو شَطَبٍ لَم يَتَّرِك لَومَةً في رَمِّهِ الصَنَعُ مُعراً وَآخِرُ مُرتَدٌ بِدامِيَةٍ وَمُزهِقٌ بِعدَما التَحنيقِ يَطَّلِعُ أَلقاهُ غَيرَ بَعيدِ القَومِ حِلَّته وَلَم يُعَرِّج عَلَيهِ الرَكبُ فَاِندَفَعوا فَأَبصَرتهُ وَراءَ القَومِ كالِئَةٌ عَينٌ فَإِن أَرَقت ماء بِها قَمَعُ فَأَجمَرَت حَرَجٌ خَوصاءَ قَد ذَبُلَت وَأَيقَنَت أَنَّهُ إِذ كَلَّلَ السَبُعُ وَقَد دَعا دَعوَةً وَالرَجلُ شائِلَةٌ فَوقَ العَراقي فَلَم يُلووا وَقَد سَمِعوا وَثارَ أَعصارُ هَيجٍ بَينَهُم وَخَلَت بِالكَورِ لَأياً وَبِالأَنساعِ تَمتَصِعُ شَحراً وَعَدواً وَعَينُ غَيرُ غافِلَةٍ عَنِ الغُبارِ وَظَنّاً أَن سَتُتبَعُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 32</p>",أبو زبيد الطائي,العصر الاموي,قصائد شوق,عموديه,بحر البسيط
تناؤُوا فدمعُ العين منّي في سكب وجسمي في محل وشوقي في حصب ولمّا تولّى الرّكبُ عن أيمن الشّعب تولّى فُؤادي حيثُ ولّوا مع الرّكب فها أنا في أسر النّوى فاقد القلب دُموعي فوق الخدّ من مُقلتي دمٌ ونومي من جفني عليّ مُحرّمُ وقلبي من فرط الأسى يتألّمُ وصبري ناء والغرامُ مُخيّمُ وسرّي فاش بعد ما كان في حجب فؤادي بمن أهوى يزيدُ صبابة وزدادُ منّي كلّ حين كآبة وتُمطرُ عيني كلّ يوم سحابة وجسمي أمسى يضمحلُّ إذابة ونومي من نُكر الأحبّة في سلب يهيمُ إلى ذكر العذيب وبارق فُؤادي إذا ما شمتُ لائح بارق وقد كان من أهواهُ غير مُفارق قنعتُ بطيف في الكرى منه طارق فضنّ ولم يسمح لي الطّيفُ بالقرب لطرق سُلوّى عنهمُ رُمتُ أهتدي فما تمّ لي منهم مرامي ومقصدي ولا أسرُهُم منهُ افتداءٌ فأفتدي فلذتُ بجاه الهاشميّ مُحمّد ولازمتُ مدحي سيّد العجم والعرب بدأتُ باسم الله في مانظمتهُ وثنّيتُ حمد الله فيما ذكرتُهُ لمدح رسُول الله قلبي صرفتهُ نبيّ الهدى المبعوث مهما ذكرتُهُ تجلّى به ضيمي وزال به كربي هو المصطفى المختارُ من آل هاشم رسُولُ البرايا خيرُ أولاد آدم شفيعُ الورى الهادي نبيُّ الملاحم أتانا بسيف للضّلالة حاسم ونُور به يهدي لمعرفة الرّبّ نبيٌّ جليلُ المكرُمات مُريدُها جميلُ المزايا والخصال حميدُها كريمُ المعالي والفعال سديدُها أتانا بآيات يجلُّ عديدُها وعلياؤُها والنّورُ منها على الشّهب ألا قُل لمن إنكارُهُ من بلادة لها مؤثرا سُوء الشّقا عن سعادة أما في انشقاق البدر صدقُ شهادة أما ردّ يوم الحرب عين قتادة براحته لمّا أصيب من القرب أما كان بالأبصار من خلف مُدركا أما ساخ من في إثره جاء مُدركاّ أما ضلّ بالأملاك من كان مُشركا أما حنّ جذعٌ والبعيرُ لهُ اشتكى أما بلسان الظّبي خُوطب والضّب ألم يدعُ عام المحل رافع طرفه لمولاهُ فانهلّت هواطلُ عطفه ووقّاهُ من حرّ الغمام بلطفه وسبّحت الحصباءُ في بطن كفّه وجاءت لهُ الأشجارُ تسعى على التّرب غرامي في حُبّ النّبيّ مُؤبّدُ ومدحي لهُ فرضٌ علي مؤكد لهُ كلُّ شيء بالرّسالة يشهد ومن كفّه للقوم قد سال موردُ فأروى جميع النّاس من مورد عذب نبيّ عليه الذّكر أنزل مُحكما وأرسل بالآيات للخلق مُعلما به ختم الرّسل الإلاهُ وتمّما وأسرى به الرحمانُ ليلا إلى السّما فلاقتهُ أملاكُ السّموات بالرّحب بنيٌّ إلى السّبع السّماوات قد سرى وشاهد من لولاهُ ما بهر الورى وزاد على الأملاك قُربا ومفخرا وصلّى بهم والأنبياء مُكبّرا ولبّاه إذ نداهُ ذُو العرش بالقرب فلولاهُ ما فاض الحجيجُ إلى منى ولا سارت الرّكبانُ يوما على الدّرب ولا كلمة التّوحيد فاه بها فمُ ولا ضاء نُورُ الدّين في الشّرق والغرب عُرى دينه للخلق من واثق العرى تمسّك بها فهي النّجاةُ من الخطب إلا هي لمّا لم أجد لي مكسبا من الخير حتّى رُحتُ مُستغرق الذّنب جعلتُ مديحي فيك غاية مكسبي لعلّي أن أحظى بربح من الكسب فكن يارسول الله بالمدح شافعي فإن مديحي فيك من شدّة الحبّ,,علي الغراب الصفاقسي,العصر العثماني,قصائد شوق,عموديه,بحر الطويل
