Poem,Number of Versus,Poet,Century,Label,Type,Metre
"سلامٌ يسلِّى الفؤادَ الشغيلْ
ويبرىءُ داءَ المريضِ العليلْ
وأشهى من الراحِ ممزوجةً
وأحلى من الشَّهد والزنجبيلْ
ويزرى بنشرِ رياحِ الشَّذَى
وأعذبُ طعماً من السَّلسبيلْ
وينفى همومَ العميدِ الشجى
رواءً ويبرد حَرَّ الغليلْ
ويطْوى عن الصبِّ أحزانَه
ويُنسى الخليلَ وصالَ الخليلْ
أخصُّ به الوالي المرتضَى
بشيراً حليفَ العطاء الجزيلْ
سليلَ الوفىّ الصفىّ الفتى
محمداً الأريحىَّ المنيلْ
كريمٌ كريمٌ ببذل اللُّهَى
ولكنه بالمعالي بَخِيلْ
غياثُ اليتامى وليثُ الوغَى
حميدُ المساعى وغَوْث النزِيلْ
إذا حَلَّ ساحته سائلٌ
فما هو يرضى له بالقليلْ
وإن كنتَ تبغى موالاته
فنعم النصير ونعم الكفيلْ
هو العدلُ في كلِّ أمرٍ يرى
وليسَ له في البرايا عَدِيلْ
ولو نَسى الناسُ إحسانَه
فما أنا منه بناسِي الجميلْ
وإني على عهده ثابتٌ
مقيمٌ ولو عشت عمراً طويلْ
وإنْ مِلْت عن كل شىء يرى
فقلبي عن ودّه لا يَميلْ
فيا ابنَ العلَى والمعالي ومَنْ
بإحسانه الفقرُ أضْحَى قتيلْ
ودادِي لكمْ كامنٌ في الحشا
ومالي إلى وصلكم من سبيلْ
غريبٌ أنا مُنذ فارقتكم
وكلُّ غريبٍ وحيدٌ ذليلْ
فما هاج قلبي حبيبٌ مَضَى
ولا شاقني بعدُ ريعٌ مُحيلْ
ولكنني هِمْتُ من شوقكم
فقلبي مَعِي وجسمي نحيلْ
فغادرْتُموني حليفَ الأسى
وَدَمْعي عَلَى صَحْن خدي يَسِيلْ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 21</p>",المعولي العماني,عمان,قصائد رومنسيه,عموديه,بحر المتقارب
"لقدْ قالَ طرفى للفؤادِ شغلتني
فقالَ لهُ بلْ أنت باللحظِ شاغِلى
نظرتَ فأوريتَ الغرامَ بمهجتي
ولولاكَ لم أصبو لنلْكَ المنازلِ
فقال له أنتَ المحرِّكُ للهوَى
فأرسلتني أَرْنُو إلى كلِّ طائلِ
لأنكَ سلطانُ الجوارح كلِّها
مِن الجسم فاحفظْ سيدي كلَّ عامِلِ
فقالَ لهُ لو لم تكنْ أنتَ نَاظرٌ
لما صرتُ مهموماً حليفَ المشاغلِ
لأنك والآذانُ للقلبِ رائدٌ
بنَثْتُم لنا الأخبارَ عَنْ كلِّ نازلِ
فقالت له الآذانُ بلْ أنتَ مرسلٌ
ولولاكَ ما نُصِغي إلى قولِ قائلِ
فقال لهم قلبي إذا كنت مالكاً
مقيماً ولم أبرحْ بتلكَ المعاقِل
فمِنْ أينَ لِي أن أعلمَ الخبرَ الذِي
يخبرنا عن أمر زيد وَوَائلِ
ولا أعلمُ الأخبارَ إلا بخبرِكُم
ولولاكُمُ لم يأتني فِعْلُ فاعلِ
فقال لهم أتعبتموني فكلُّكُم
سواءٌ تعاوَنْتُم على كلِّ باطِلِ
فلولاكُمُ لم أمسِ في الفُرشِ ثاوياً
طريحَ جوىً بين الحِمى والخمائِل
ألاَ ما تقوا اللهَ المؤلِّفَ بيننَا
ولا تتركوني ثايواً في المجاهِلِ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 13</p>",المعولي العماني,عمان,قصائد رومنسيه,عموديه,بحر الطويل
"أنتَ الحبيبُ المرتضى ولكَ الهنَا
وأنَا المحبُّ المبتلى ولى العَنَا
أنتَ الغنىُّ ولَنْ ترَى مُتَواضِعاً
وأنا الفقرُ وليسَ لِي عنكم غِنَى
لك دونَ خلقِ اللهِ حظٌّ وافرٌ
منى ولى منك الكآبةُ والضَّنَا
يا ساكني وادِى الأَرَاك أراكمُ
لا ترقُبون عقوبةً من ربَّنَا
غادرتُمُ مضنىَ الفؤادِ ميمَماً
بتهامةٍ وسكنتمُ وادي مِنَى
لما التقينَا بعد حولٍ كاملٍ
لم تسمحنَّ بكيفَ حالُك بَعدنَا
ماذا جَنَيْتُ لأسْتحق جَفاءكُمْ
مَنْ دا من الواشين غيَّرَ عهدَنَا
إن كان قارفَ عبدُكم من زلةٍ
هو تائبٌ إن كان ذنْباً قد جَنَى
رِقُّوا لمن أضحى وأمْسَى حالُه
مِنْ حبكم بعدَ النَّوى مُتَلَوِّنَا
إن كنتمُ لا تسمحونَ حقيقةَ
بزيارةٍ قُولُوا عسَى ولعَلَّنَا
فعساهُ يحيا منكمُ بتعلةٍ
ويكونُ ما قاسيتُ منكم هيَّنَا
لولا خيالُكمُ وذكرُ ملاعبٍ
بالمُنْحَنَى والرقمين لما اهْتَنَى
إن الهوَى حُلْوُ المذاقةِ أولا
فإذا تحكم خِلْتَه مُرَّ الجَنَى
كادَت عقولٌ تضْمَحِلُّ وأنفسٌ
لولا رياحُ ربوعكم مَرّت بنا
ها فانظرُوا يوماً علقت بحبكم
حالي من الأشواق كيف تكونَا
مَرّ الغرامُ على الخلائق كلِّهم
فَعدَاهمُ لما رآني أمْعَنَا
فأقامَ واتخذَ الضمائر مَسْكناً
ما حُجتي لما ادَّعاهَا مَسْكَنَا
إن رمت أجحدُ ما ادّعاه مخالفاً
شهدتْ عدولُ الدمع سرك عندنا
سببُ العلاقةِ نظرةٌ بجمالهم
فتمكنتْ لما أدَرْت الأعينَا
كيفَ السبيلُ إلى الخلاصِ فإنني
عرضتُ نفسي للهوانِ تيقنَا
فغدوتُ ذا وَلَهِ بذاكَ وحيرةٍ
وأنا الذي قد كنتُ قبل أَنَا أَنَا
فإلى متى أفنى زماني بالمُنَى
وأقيمُ ما بين الورَى مُتَمَسْكِنَا
لِمَ كفَّ عني كلُّ خطبِ حادثٍ
وأذلَّ ضدى بالقواضبِ والقَنَا
وأضافتى عنه وسدّ خصاصتي
وأحلني دارَ الكرامة والسَّنَا
لا أشرْئبُ إلى وسائلِ غيره
إذ كنتُ معه في السعادةِ والغِنَى
ذاك الجوادَ المرتضى الملك الذي
مَا زُرْته إلا أجَاد وأحسنا
نزَّهت شِعرى عن مدائح غيره
ما أمّ يوماً خالداً أو مُحْسِنَا
أنَا مُذْ نشأت بربعهِ وجوارِه
أجنى من اللذاتِ نعم المُجْتَنَى
هو ذَابلي ومهنّدي يومَ الوغى
وذخيرني في الدهرٌ إن أمر عَنَا
وبنفسِيَ السمح الذي إحسانُه
يعتادُ ربعي إن نأَى أَوْ إن دَنَا
الواسعُ للصدر الرحيب الواهب
الفطنُ الكمىُّ أخُو العُلَى رحبُ الفِنَا
جمُّ المواهبِ عمَّ سيبُ نواله
كلَّ الورى من مسرعٍ أو مَنْ وَنَى
يا خيرَ ماشٍ في التراب وراكبٍ
صهوات كل مطهَّمٍ عالي البِنَا
يا ماجداً ما شادَ مجداً مِثْلُه
من سيّد أو ماجدٍ في ذَا الدُّنَى
أمسى الذي كفَر النبيَّ محمداً
بنوالِ سيبِ يديك عبداً مؤمنَا
فالفضلُ يشهد لي بأنك واحدٌ
فينا وأنك أنت نعمَ المقتنّى
كلَّت قريحتيَ التي كالبحرِ أنْ
تحصى ثناءك لو أقمتُ الأَزْمَنَا
يا واحداً في جودِه أنا واحدٌ
في شعرِه سامحْ وخذ ما أمكنَا
جاءتك من ربِّ الفصاحةِ مدحةٌ
نُزْرِى على غُرَرِ المدائحِ والثنَا
كالجوهرِ الشفاف تنثر لؤلؤَا
فالقطْهُ ممن سرَّهُ مَا أعْلنَا
هي متعة للناظرين وبهجةٌ
لكنها فيها المنية والمُنَى
فهي المُنى لمن ارتدى بردائِكم
وهي المنيةُ للعِدى أهلِ الخَنَا
خُذْها فإنك كُفْوُها من شاعرٍ
أضحتْ قريحتُه بمدحِك مَعْدِنَا
لو أن أحمد خالهَا لأضافَها
في شعره وَصَغَى لها واستَحْسَنَا
أوْ أنْشِدَتْ معه لفَضَّلهَا على
الحُبُّ ما منع الكلام الألْسُنَا","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 45</p>",المعولي العماني,عمان,قصائد رومنسيه,عموديه,بحر الكامل
"يقولونَ لي ما بالُ لونِك شاحباً
فقلتُ لهم إن الحبيبَ سَلاني
تسليتُ عن حيٍّ بدا لي بعادهم
وفارقتُهم بالكُره مُنذ زَمانِ
ولكنّه لما أتاني كتابُهم
وجدّد لي تذكارَهم فَشَجَاني
وذكّرني عهداً مضَى بوصالهم
فصيرَ قلبي دائم الخَفَقَانِ
عليك سلامى ما همَي واكفُ الحيا
وما دارتِ الأفلاك بالمَلَوَانِ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 5</p>",المعولي العماني,عمان,قصائد رومنسيه,عموديه,بحر الطويل
"إنّ في القصر ذي الخِبا بدرَ تمٍّ
حسنَ الدلِ للفؤادِ مصيبا
ولعاً بالخلوقِ يأرجُ منه
ريح رَندٍ إذا استقلَّ منيبا
يلبسُ الخزَّ والمطارِف والقزَّ
وعَصباً من اليماني قسيبا
ورأيتُ الحبيبَ يُبرز كفّا
ما رآه المحبُّ إلا خضيبا","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 4</p>",أبو جلدة اليشكري,العصر الاموي,قصائد رومنسيه,عموديه,بحر الخفيف
"تَزينت الدُنيا لكَعبة عَصره
وَشَمس عَفاف لا يُماط نِقابُها
فَزادَ الخديوي في التَهاني بَشاشةً
عَلى الناس يُتلى بِالسُرور كتابها
وَمُذ جاءَت العليا تُبشر بِاللقا
وَتخبر أَن الشَمس آن إيابها
وَأنَّ أَساطيل السَعادة أَقبَلَت
وَبِالوَطن المَألوف حلّ ركابها
ترنم مَجدي بِالقَوافي مُهنئاً
بِعودتها في مصر عز جَنابها","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 5</p>",صالح مجدي بك,مصر,قصائد رومنسيه,عموديه,بحر الطويل
"كَيفَ السَبيل إِلى مَرضاة مِن غَضبا
وَحمّل القَلب مِن فَرط الجَفا وَصَبا
وَكُلَّما رُمتُ قُرباً مِنهُ أَبعدَني
مِن غَير ذَنبٍ وَلَم أَعرف لَهُ سَبَبا","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",صالح مجدي بك,مصر,قصائد رومنسيه,عموديه,بحر البسيط
"كَم قالَ صَبٌّ إِلى دين الغَرام صَبا
تَطوّعا وَالكَرى مِن جفنه غَصبا
ما حِيلَتي عيل صَبري وَالجَواد كَبا
كَيفَ السَبيل إِلى مَرضاة مَن غَضِبا
وَحمّل القَلب مِن فَرط الجَفا وَصَبا
وَصدّق الكاذب الواشي وَفنّدني
وَكُنت أَزعم أَن الدَهر أَسعَدني
فَخابَ ظَني وَحَل السقم في بَدَني
وَكُلَّما رُمتُ قرباً مِنهُ أَبعدَني
مِن غَير ذَنب وَلَم أَعرف لَهُ سَببا","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 5</p>",صالح مجدي بك,مصر,قصائد رومنسيه,عموديه,بحر البسيط
"لَكَ السَعدُ وَافى بِالعُلى في مَواكبِهْ
وَمِنكَ دَنا بَدرُ الهَنا في كَواكبِهْ
وَفُزتَ بِتَشريفٍ عَزيزٍ لِمَنزلٍ
أَضاءَت لآلي جيدِه بِمواهبه
سَعى في رَبيعٍ في مَساء غُروبه
لِحادي وَعشرين بِتَحقيق حاسبه
فَطابَت لَكَ الأَوقاتُ في ظل دَولة
لِكُل امرئ فيها صَفاءُ مَشاربه
وَكَيفَ وَقَد أَولاكَ مِنهُ رِياسةً
بِها اِزدان في مَصر أَجلُّ مَناصبه
فَقُمت مَع النوّاب في كُل محفلٍ
بسنة عَدلٍ كَسرويٍّ وَواجبه
وَقُوبلت بِالتَمييز مِنهُ تَأسِّياً
بِأَحمَد في المَولى سَميّك صاحبه
وَذَلِكَ تَوفيقٌ مِن اللَه خَصّه
بِهِ وَحده فينا لِتَأييد جانبه
فَبُشراه مخدوماً وَبُشراك خادِماً
يَجلُّ عَن الإِحصاء بَعض مَناقبه
وَبُشرى لِمجدي حَيث قال مُؤرّخاً
لَقَد زارَ إسماعيل منزل راتبه","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",صالح مجدي بك,مصر,قصائد رومنسيه,عموديه,بحر الطويل
"إِلام يُواخي الشَوقَ والرفقُ واجبُ
فُؤادٌ بِما لاقى مِنَ الصَدِّ واجبُ
فُؤادٌ كَرضوَى ثابتٌ غَير أَنَّهُ
يُكابد أَخطار الهَوى وَهوَ ذائب
فُؤادٌ عَلَيهِ الدَهر أَوجَفَ ركبَهُ
فَولَّى وَما أَغنتهُ تِلكَ الرَكائب
وَما زالَ في زيّ العَواذل مَرةً
وَأُخرى تَراه يَنثَني وَهوُ خاطب
فَصابرتُه بِالرفق حَتّى مَلَكتُهُ
وَأَمسى بِقَولي يا غُلام يُخاطَب
وَحَتى الصَفا لَولا صَفاه لرأفة
أَميريَ لَم تُغفَر إِلَيهِ المَثالب
وَكَيفَ أُجازيه بِسالف فعله
وَقَد صَحَّ عِندي أَنَّهُ اليَوم تائب
عَلى أَنَّني المَمنون حَيث تَشرَّفت
برفعة إِبراهيم فيهِ المَناصب
أَميرٌ لَهُ حَسناؤها خُطِبت وَما
رآها بِكُفءٍ فازدهى وَهوَ راغب
وَقاطعها في وَصلِها غَير طامع
فَتاقَت كَمُشتاق إِلَيهِ المَراتب
وَعادَت لَهُ تَسعى عَلى رَغم حاسد
وَزُفَّت لَهُ مِنها الحِسانُ الكَواعب
أَمَولاي ها مِن خدرِها هاشميةً
بِها جادَ فكرٌ في مَديحك ثاقب
وَما المَهر إِبراهيم غَير قبولها
فَقابل مَحياها بِما أَنا طالب
فَلا زِلت في أَوج السَعادة راقياً
بِطلعتك الحَسنا تُضيء الكَواكب","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 14</p>",صالح مجدي بك,مصر,قصائد رومنسيه,عموديه,بحر الطويل
"ما جازَ ذكرُك بِالحَشا إلا وَجَبْ
فَلَقَد قَضى مِن فَرط حَبّك ما وَجَبْ
ما لي ولِلاحي وَما يهذي بِهِ
ما بالُهُ يَلحى المُتيّمَ ما السَببْ
يا قَلب لا تَسمَع مَقالةَ عاذلٍ
وَاركض بِخَيلك في مَيادين الطَرَب
وَإِذا نَهاكَ فَقُل لَه متهكماً
أَرحِ الفُؤادَ مِن العَنا وَمِن النَصب
وَاِجعَل نَديمك إِن شَربت مهفهفاً
وَاستجلِ عَذبَ لَماه لا بنتَ العِنَب
وَاِخلَع عذارك في الهَوى متهتكاً
طلقَ العِنان وَخلّ فيهِ مِن عَتَب
وَاِقطَع بِماضي العَزم حجة آمرٍ
يَنهاكَ عَن وَصل المِلاح وَلا تَهب
وَإِذا صَبوَت فَلا يصدَّك عاذلٌ
عَن شادنٍ أَصمى فُؤادَك وَاِحتجب
صلفٍ كَثيرِ التيه أَحوى أَحوَرٍ
تَبَّت يَدا مَن لامَني فيهِ وَتَب
كَيفَ المَلام وَدُون ما لاقيتُهُ
لَم يَنجُ مِن أَهواله في الحُب صَب
وَجَواد فكري لَم يَزَل مُذ نَشأَتي
سَبّاق غايات بمضمار الأَدب
حَتّى اِفتَخرتُ بِمَدح أَعلى سَيدٍ
حامي حِمى أَقطارنا عالي الحَسَب
عَباسنا المَولى المعز بِبَأسه
للدين وَالحامي بِهِ دُولَ العَرَب
فَهُوَ العَزيز بمصره وَبِهِ سَمَت
وَبحكمه عزت فَلا تَخشى النُوَب
وَبِعدلِهِ المَنشور في أَرجائها
لَم يَبقَ جورٌ وَاِنجَلَت عَنها الكرب
مَصرٌ عَلى الدُنيا لَقَد فَخرت بِهِ
وَبِهِ تشرفت المَناصب وَالرُتب
أَفديه من مَولى مَليكٍ عادلٍ
شَهم حَليم لِلمَعالي مُنتَخب
أَنسى بِما أَعطى سَماحةَ حاتمٍ
وَنَوالَ مَعْنٍ أَو عرابةَ إِن وَهب
يا أَيُّها المَولى المولَّى مَصرَه
مِن يُمن جدّك قَد سَمَوت وَلا عَجَب
يا خَير مَن أَمّ الحِجاز تَطوّعاً
بُشراكَ حجك لِلقبول قَد اِكتَسَب
يَمّم حِمى دار الخِلافة بِالغاً
فيها المَرام كَفَوز جدّك بِالأَرَب
دُم في المَعالي راقياً رُتب العُلى
فَإِلى علائك يَنتَهي هَذا النَسب","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 22</p>",صالح مجدي بك,مصر,قصائد رومنسيه,عموديه,بحر الكامل
"لَكَ السَعدُ يَسعى في خِلال المَواكبِ
بِنَيل المُنى ما بين ماشٍ وَراكبِ
ويُومِي لَكَ الإقبالُ مِنهُ بِرُتبةٍ
لنيشانها في الصَدر نُورُ الكَواكب
فَأَنتَ عَليُّ القَدر في خَير دَولةٍ
لِتوفيقها في مَصرَ أَعلامُ غالب
وَأَنتَ الَّذي مِنكَ المَدارس ضوؤُها
يُضيء كَشَمسٍ في سَماء المَكاتب
فَكُن بِثَباتٍ لِلمَعارف دائِماً
نَصيراً عَلى جَهل كَثيف الغَياهب
وَدرّب عَلى التَدريس كُلَّ مَدرّسٍ
يَقوم لِأَبناء العُلوم بِواجب
فَإِنَّكَ أَدرى بِالعُلوم وَأَهلِها
وَمَنفعةِ الأَوطان مِن كُل ناجب
وَإِن الخديوي دامَ في مصر ملكُه
رآك جَديراً بِالعُلا وَالمَناصب
فَأَولاك بِالإِقبال ما أَنتَ أَهلُهُ
لِما فيكَ مِن حَزمٍ وَنفع لِطالب
فَمنهُ لَكَ الإِسعافُ في كُل ما به
عَلى الفَور تسهيلٌ لِكُلِّ المَصاعب
وَمِنكَ لهُ الإِخلاص وَالصدق وَالوَفا
بِدولته ذات البَها وَالمَواهب
وَأَنتَ على تِلكَ الصِفات جَميعها
جُبلتَ بِنَص عَن عدوّ وَصاحب
وَكَيفَ وَفيها حسبما أَنتَ عالم
بِها لِمعانيها جَميع المَكاسب
وَفيها رضا الرحَمن عَن كُل آمر
تَنزه في أَوصافه عَن مَثالب
فَلا زِلت فينا لِلمَعارف ناظِراً
بِعَين خَبيرٍ عارفٍ بِالعَواقب
وَلا زِلت في أَوطاننا لعزيزنا
وَزيراً سَديد الرَأي جَمّ المَناقب
وَلا بَرحت تُهدَى إِليك مَدائحٌ
عَلى الناس تُتلى باتفاق المَذاهب
يُنمِّقُها مِن كُلِّ ما راقَ مُخلصٌ
وَيَنشرها في شَرقِها وَالمَغارب
لَعَلك تَلقاها بمحض بَشاشة
إِذا أَقبَلت مِن نَفسِها في كَتائب
وَتمنحها مِنكَ القَبول فَإِنَّهُ
هُوَ المنهل المَورود عَذب المَشارب
وَذاكَ كَثيرٌ مِن أَمير بِفضله
سمت دَولةُ العرفان بَينَ الأَجانب
وَأَنشده مَجدى يَقول مُؤرخاً
عَليّ تحلَّى مِن وليّ مَراتب","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 22</p>",صالح مجدي بك,مصر,قصائد رومنسيه,عموديه,بحر الطويل
"شُغفتُ بضمّ الغيد مِن عَهد نَشأتي
وَهِمتُ بِلَثم الجيد في مَهد صَبوَتي
وَصلّيت بِالعشاق في مَسجد الهَوى
إِماماً لِزُهدي في الغَرام وَعفَّتي
وَآثرت ذلي في الصَبابة بِالَّتي
سَبتني عَلى عزي وَجاهي وَرفعَتي
وَخاطَرتُ وَحدي في لقاء عَواذلٍ
تَمادوا عَلى حَربي بِروحي وَمُهجَتي
وَأَلقيتُ نَفسي في مَهاوي مَهالك
بِها طابَ لي كأسُ الرَدى دُونَ سَلوَتي
وَبِالصَبر جاءَ النَصر وَالفَتح وَانقضت
لَيالي رَقيب كانَ مغرىً بِقتلتي
وَفُزت بِوَعدٍ مِن سليمى وَإِنَّني
عَلى ثقة مِن أَنَّهُ وَعدُ عزة
وَما مطلها في مذهب الحُب عَن قلى
تَميل بِهِ في سَيرِها عَن مَودّتي
وَلَكنها قَد صَدّها عَن وَفائِها
مَديحي لِخَير الدين في خَير دَولة
لَهُ اللَه مِن صَدرٍ نَبيلٍ بِتُونسٍ
يدبّر أَمر الملك فيهِ بِهمة
وَينصر بالآراء سُلطانها الَّذي
هُوَ الصادق السامي مَلاذ البَرية
خَليفة أَبناء البتول وَراثة
لَهُ عن أَبيه وَالجُدود الأَجلة
وَحامي حِمى أَوطانه بِبَسالة
يَلين لَها الجَبار صَعب الشَكيمة
وَها هُوَ قَد أَحيا بِها كُلَّ دارس
لإدريس مَولاها إِمام الأَئمة
وَناطَ بِهَذا الصَدر في ظل عَدله
مُباشرة الأَحكام بَينَ الرَعية
فَقامَ لَها بِالواجِبات وَساسَها
كَما شاءَ مَولاه بِحَزم وَحكمة
وَكَيفَ وَقَد أَضحى جَديراً لِفَضله
بِسَبق عَلى الأَقران في كُل ملَّة
وَنالَ بِما أُوتي مِن العلم والذكا
وَتَأييد دين اللَه أَعظَم رتبة
فَيا ذا الَّذي سادَ الوَرى بِمنَاقب
تَجل عَن الإِحصاء إِذ هِيَ عُدّت
وَيا مَن بِهِ شَمس المَعارف أَشرَقَت
وَمِنها أَضاء الكَون في كُل بُقعة
وَيا عالماً في واحد عم نَفعه
جَميع عِباد اللَه في كُل وجهة
وَيا مَن بِهِ دست الصَدارة قَد سَما
عَلى فلك الأَفلاك فَوق الأَهلة
وَيا مَن ثَناه في المحافل دائِماً
عَلى كُل عَبدٍ واجبٌ بِأَدلة
وَيا مَن إِذا نودي أَجاب مَن التَجا
إليه بِإِقدام لدفع ملمة
وَيا مَن يَهاب اللَيث سَطوته إِذا
تَعدّى عَلى من فازَ مِنهُ بذمة
وَيا مَن هُوَ الغَيث الذي مِنهُ يَرتوي
بِغَير سؤال في رَخاء وَشدّة
تَهنأ بِما أَولاك ربك من علا
لَها أَنتَ أَهلٌ دُون شكٍّ وَمرية
فَإِن قُلوب العالمين خَزائن
لحبك بِالإِخلاص في كُل لحظة
وَقابل مَديحي فيكَ عِندَ وصوله
إِلَيكَ بما يَكسوه حلة بَهجة
فَقَد جاءَ يَسعى مِن بلاد بَعيدة
عَلى عجل يُهدي إِلَيكَ تَحيتي
وَيُنهي إِلى عَلياك عَنيَ أَنَّني
مشوق إِلى أَنصار أَشرف أُمة
وَأَنك يا مَولاي أَول قائمٍ
بِفرض وَمَندوب وَنفل وَسنة
وَعدلك يَهدي نُورُه كُلَّ مؤمنٍ
إِلى شكرك المَفروض من قبل رؤية
فَعش آمراً في ملك تونس ما بَدَت
بَدور تَمام في سَماء عَليّة
وَما قال مَجدي في مطالع نَظمه
شغفت بضمّ الغيد من عهد نَشأتي","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 35</p>",صالح مجدي بك,مصر,قصائد رومنسيه,عموديه,بحر الطويل
"بَسمت بمقدم سؤدد وَمبرّةِ
لركابك العالي ثَغور مَسرّةِ
وَلمصر عادَت رُوحُها عِندَ اللقا
وَاِستأنست بِكَ يا سَعيد الدَولة
وَاِستَبشَرَت لَما أَتيت مُؤيداً
بِالنَصر وَالإِقبال ذات الرفعة
وَصفا الزَمان لَهُ بعودك ناشِراً
علم الفَخار متوّجاً بِالهيبة
لا زلت مَشكور المَساعي ظافِراً
طُول المَدى بِإِقامة وَبرحلة
مُتباهياً بَين المُلوك بِفطنة
لمحمد طوسون رفيع الهمة
ما أَشرَقَت إِستانةٌ بِزيارة
صَدرت بإِخلاص وَحُسن طَوية
أَو قابلتك بِما تَشاء مِن الثَنا
وَالشُكر ألسنةٌ عقيب الأَوبة
أَو قال مَجدي في الإِياب مُؤرخاً
لَكَ يا سَعيد بمصر أَكرم عودة","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 9</p>",صالح مجدي بك,مصر,قصائد رومنسيه,عموديه,بحر الكامل
"خَليلي صادَتني بِغنج لحاظها
فَتاةٌ مِن الأَتراك حَلَّت بِمُهجَتي
دَنَت وَنَأت مِن غَير ذَنب فَأَحرَقَت
فُؤادي وَأَجرَت فَوقَ خَدّيَّ عبرَتي
يَقُولون لي دَعها فَقُلت وَكَيفَ لي
عَلى بعدها صَبر وفي القُرب جَنَتي
جَرى قلم الباري عَليَّ بعشقها
فَهمتُ بِها وَجداً وقاطعت جيرَتي
هيَ الرُوح وَالرَيحان وَالظبية الَّتي
بِها يَشتَفي العُشاق مِن كُل علة","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 5</p>",صالح مجدي بك,مصر,قصائد رومنسيه,عموديه,بحر الطويل
"يا نَديمي ما لوم ذي الوَجد يُجدي
في هَوى أَغيد رَشيق القدّ
لا تَلمني فَالقَلب أَضحى مَعنّىً
بِهَواه وَلَو تَصدى لِصدِّي
كَيفَ أَسلو وَكُلَّما طالَ هَجري
وَصُدودي وَلَوعَتي زادَ وَجدي
وَعَجيب أَكلف النَفس طَبعاً
طابَ لي دُونَهُ المَقام بلحدي
مَع أَني عبرت بَحر غَرام
ما تَصدَّى لبره المتصدي
وَلعمري ما قُلت إِن طالَ هَجر
يا ملاحاً أذهبتمُ صدق ودي
فَاِعتَزلني فَإِنَّني أَنا راضٍ
مِنهُ بِالجور وَالجَفا وَالتَعدّي
عَلَّه بِالوِصال يَسمَحُ يَوماً
لِعزيز أَذلَّه طُولُ بعد
وَيُداوي مِني فُؤادي بِكاسٍ
يَحتسيها مِن ماء ثَغر وَخد
يَحتسيها في مَدح أَسنى وَزير
فازَ في عَصرِهِ بِشُكر وَحمد
يا وَزير الزَمان مَدحك فَرضٌ
تَركه لا يَسوغ في أَي عَهد
أَنتَ في دَولة العَزيز بِمَصر
وَافر الحَزم ذو سداد وَرُشد
فَقت مَعناً وَحاتماً في سَخاءٍ
وَلَك انقاد في الحُروب ابن مَعدي
وَعَلى حلمك الأَدلةُ قامَت
في جَميع الأُمور مِن غَير رد
وَلذا كُنت بِالمَعالي جَديراً
حَيث قابلت بِالرضا كُلَّ عَبد
وَإِلى مَصر أَنتَ أَهديت خصباً
كُل يَوم يَزداد فيها بِجَد
وَبتدبيرك الخَزائن أَضحت
تَتَباهى بحفظ أَحسن نقد
فَاِبقَ في نعمة ورفعة قَدر
وَمَقام يَسمو بِطالع سَعد
وَتقبّل مني بَديعة فكر
تَرتَجي مِنكَ قُربَها بَعد بُعد
زادَكَ اللَه بَهجَة وَقبولاً
ما تَحلَّى جيد المَديح بِعقد","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 20</p>",صالح مجدي بك,مصر,قصائد رومنسيه,عموديه,بحر الخفيف
