Poem,Number of Versus,Poet,Century,Label,Type,Metre
"يا مَن يُوالي عَلَينا دائِماً وَرَقا
هَلا بَعَثتَ لَنا في طَيِّها وَرِقا
إِن كانَ أَعجَزَكُم مِن فَقرِكم وَرِقٌ
فَلَيسَ تعجزُ أَن تُهدي لَنا وَرَقا
مَن كانَ في خدمَةِ المَلك الهُمامِ يَكُن
ذا هِمَّةٍ وَيَجد نَحوَ النَدى طرُقا
هَذي مَمازَحةٌ لَيسَت مُطالَبَةً
تُقضى بِصَفوِ ودادٍ لَم يَكُن رَنِقا","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 4</p>",أبو حيان الأندلسي,العصر الأندلسي,قصائد عتاب,عموديه,بحر البسيط
"وَعَيَّنَني الوجودُ لكلِّ فَضلٍ
أَقَرَّ بِهِ المُعادي وَالمُوالي
فَلَستُ بِعاتِبٍ أَبناءَ دَهرِي
وَلَستُ بِماقتٍ جَورَ اللَيالي
كَفاني رُتبةً أَن صرت فَرداً
فَمالي في المَعالي مِن مِثالِ
إِذا ما لُحتُ في أُفُقٍ لِناسٍ
أَشارُوا بِالأَصابِعِ كَالهِلالِ
إِذا قالوا أَبو حَيان هَشَّت
إِلى رُؤيايَ أَفرادُ الرِجالِ
وَوَدُّوا لَو أَكونُ لَهُم نَجِياً
لِيَحظَوا بِالمَعاني وَالمَعالي
أَحُلُّ لَهُم غَوامِضَ مُشكِلاتٍ
إِذا الأَفهامُ صارَت في عِقالِ
وَأُفصِحُ عَن مَعانٍ غامِضاتٍ
إِذا خَرسَ الفَصيحُ لَدى المَقالِ
وَكانَ الدَهرُ عُطلاً مِن إِمامٍ
فَأَضحى جيدُهُ بي وَهوَ حالِ
سَلَكتُ طَريقَةً في الشَرعِ كانَت
طَريقَ الناسِ في الحِقَبِ الخَوالي
وَفارَقتُ التَعصُّب في أُمورٍ
فَأَدرَكتُ القَصِيَّ مِن المَنالِ
وَما أَبناءُ دَهري يَعرِفوني
وَهَل لِلنَقصِ علمٌ بِالكَمالِ
رَأَوا شَبحاً يُشاكِلُهُم فَقاسوا
بِأَني مِثلُهُم وَالفَرقُ عالِ
وَلَو كانَ القِياسُ يُفيدُ شَيئاً
لَكانَ الصَخرُ مِن ضَربِ اللآلي
أَقَمتُ بِمِصرِهِم عِشرين حَولاً
وَخَمساً مُملِيا غُرَرَ الأَمالي
فَما دَنَستُ آمالي بِمالٍ
لَهُم يَوماً وَلا علِموا بِحالي
سَجِيَّةُ زاهِدٍ فيما لَدَيهم
غَني بِالعِلم عَن خَوَلٍ وَمالِ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 17</p>",أبو حيان الأندلسي,العصر الأندلسي,قصائد عتاب,عموديه,بحر الوافر
"نسائلها هَلا كَفاكِ نحولُهُ
وَنَصبَتُهُ أَو دَمعُهُ وَهمولُه
تكنَّفه هَمَّانِ شَجوٌ وَصَبوَةٌ
فَبُلِّغَ واشيهِ المُنى وَعذولُه
فَإِن يَستَبِن في وَجهِهِ همُّ سجنِهِ
فَقَد غابَ في الأَحشاءِ عَنكِ دَخيلُه
معنَّىً بِكتمانِ الحَبيبِ وَحبّه
فَإِن يقتلِ الكتمانُ فَهوَ قَتيلُه
وَأَقبَلنَ مِن نَحوِ الحَبيبِ كَأَنَّما
تحاشَدَ نَحوي جفنُهُ وَنصولُه
دَعوني أشِم بِالبابِ برقَ أَحبَتي
قواماً فَلم يسمَح بِذاك وَكيلُه
يعم فَلا يَألو حصاراً لعلَّه
سَيُودي فيودي بَثُّهُ وَأليلُه
فَلو كانَ في هذا الحصار سميه
لأَنساهُ طُولَ السّبع في اليَوم طولُه
لَقَد راعَني سجنٌ فَشطَّ وَلَو دَنا
مِن السّجن لَم يسهل عليَّ دخولُه
يَعزُّ عَلى الوَردِ النَّضير حلولُهُ
وَلَم يَكُ عِندَ المُستهام نُزولُه","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",يوسف بن هارون الرمادي,العصر الأندلسي,قصائد عتاب,عموديه,بحر الطويل
"يُوَلِّي وَيعزِلُ مِن يَومِهِ
فَلا ذا يَتمُّ وَلا ذا يَتمّ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 1</p>",يوسف بن هارون الرمادي,العصر الأندلسي,قصائد عتاب,عموديه,بحر المتقارب
"قِفُوا تَشهدُوا بَثِّي وَإِنكار لائِمي
عَليَّ بُكائي في الرّسوم الطَّواسِمِ
أَيأمنُ أَن يَعدو حَريقَ تَنفسي
وَإِلا غَريقاً في الدُّموع السَّواجِمِ
خُذوا رَأيه إِن كانَ يَتبعُ كُلَّ مَن
يَنوحُ عَلى ألافه بِالملاومِ
فَهَذا حَمامُ الأَيكِ يَبكي هَديلَهُ
بُكائيَ فَليفزَع للومِ الحَمائِمِ
وَما هِيَ إِلا فرقَةٌ تبعث الأَسى
إِذا نَزلت بِالناس أَو بِالبَهائِمِ
خَلا ناظِري مِن نَومِهِ بَعدَ خلوة
مَتى كانَ مني النَّومُ ضَربَةَ لازِمِ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 6</p>",يوسف بن هارون الرمادي,العصر الأندلسي,قصائد عتاب,عموديه,بحر الطويل
"وَسُفعٍ كَأَكباد العِدا أَو كَأَنَّها
كَتائِبُ زَنجٍ كُلُّهُم فَوقَ أَدهمِ
كَأَنَّ سُلوك الغَيثِ عِند اتصالِهِ
بِأَسفَلَ مِن أَعلى سَدىً غَير مُلحمِ
سُلوكٌ كَذوبِ الدرِّ تُعنى بِفتلها
الرِّياحُ وَلَكن فَتلُها غَيرُ مُبرَمِ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 3</p>",يوسف بن هارون الرمادي,العصر الأندلسي,قصائد عتاب,عموديه,بحر الطويل
"لَمّا تَهَدَّدَني نَصيرٌ بِالنَّوى
أُفزِعتُ مِن نَأيٍ إِلى هِجران
فَكَأنَّني في ذا وَذَلك حائِرٌ
قَد فَرَّ مِن أَسَدٍ إِلى ثُعبانِ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",يوسف بن هارون الرمادي,العصر الأندلسي,قصائد عتاب,عموديه,بحر الكامل
"أُراعُ بما لا يُراعُ الوليدُ
وَيَحسَبُني من يَرانى جَليدَا
طَلَبْنَا الحُمولَ فقالَ البصي
رُ ماذا تَرى وأَسَرَّ الجُحُودَا
فقلتُ أَرى ظُعُناً بالنَّجَا
دِ تُحْدَى وما كانَ لَحْظِى ولودَا
ولما تَطاولَ آلُ الضُّحَى
نبا الطَّرفُ وانفلَّ عنهم طَرِيدَا
فليتَ العيونَ وَجَدْنَ الدُّموعَ
وليتَ الدموعَ وَجَدْنَ الخُدُودَا
مَلالُكَ علمنى في هَوَا
كَ أَنْ أَتمنى النَّوى والصُّدُودَا
فكيفَ السَّبيلُ الى رقدةٍ
أُذكِّرُ طيفَكَ فيها العُهُودَا
وفي كلِّ يومٍ نسيم الهَوى
يُجِّددُ لي منكَ طيفاً جَدِيدَا
غَبَطتُ الذي لا مَنى فيكُمُ
ولم أَدرِ أَنى حَسَدتُ الحَسُودَا
فيا نَظَراً لكَ مُغْرَورقاً
تُصانعهُ مُبدِياً أَو مُعِيدَا
الى البشرِ فالجسرِ فالوادني
نَ أَهدى الربيعُ اليها بُرُودَا
كأَنّ نساءَ بنى بَهْمَنٍ
نسِينَ قلائدَها والعُقُودَا
وأَينَ العَواصمُ من بابلٍ
رميتَ بطَرفكَ مَرْمَىً بعيداً
وَلَو يومَ أَدْعُوا عدِيّاً دعو
تُ كعبَ بن سعدٍ وكانوا شُهُودَا
لَحَامَ على شَفَراتِ الظُّبى
فوارسُ لا يأملونَ الخُلُودَا
اذا الطعنُ هزَّ صدورَ القَنَا
ذكرتُ شَمائِلَهم والقدودَا
غَنينا بجودِ غياثِ الأنا
م عن كلِّ ساريةٍ أَنْ تَجُودَا
وساسَ البريةَ وارىِ الزنا
دِ أَحيا الندى وأَقامَ الحُدُودَا
فتىً هو كالدَّهْرِ في صَرفِهِ
فيوماً نحوساً ويوماً سُعُودَا
حمولٌ لأعبائِنَا عالِمٌ
بأنَّ المُسَوَّدَ يكفى المَسُوْدَا
تَظُنُّ عِداتُكَ بُعْدَ البلا
دِ يمنَعُ هَمَّكَ أَنْ يستقيدَا
ولو زُرَتُهم غيرَ ذي صَبْوَةٍ
ظفِرتَ ولو كنتَ فرداً وَحيدَا
وليس يضُركَ فَقْدُ الصِّحَابِ
اذا كنتَ تَصْحَبُ جَدّاً سَعِيدَا
لياهِجُ قد أصْبَحَتْ بينَهَا
ترشحُ أَضَغَانَها والحُقُودَا
وكلُّ فتىً منهم دَائباً
يَحُدُّ لِخَلقِ أَخيهِ الحديدَا
وقد كان عِزُّهُم نامياً
لو أنَّ الغَوِيَّ أَطاعَ الرشيدَا
أَبى رَبُّ خُرَّمَةٍ في العِتا
بِ أَنْ يَسْمَعَ الصوتَ الاَّ وئيدَا
وتُبيْتُه جَامِعاً هَمَّهُ
يَضُمُّ الى حُجْرَتَيهِ الجُنودَا
ليبلغَ في كيدنا جُهدَهُ
وماذا عسى جَهدُه أَنْ يكيدَا
رأَيتُكَ حينَ تأَملتَنا
تَحاميتَنا ونسيتَ الوعيدَا
وقلتَ قُعُودٌ على عِزَّةٍ
فكيفَ رأَيتَ الرجالَ القُعُودَا
ولا يَعدَمُ العاجزُ الهَيِّبَا
نُ عند الحَفِيْظَةِ رأياً بليدَا
رأَى ليلةَ الوصلِ قد أَسعَفَتْ
ولا بدَّ للصُّبحِ من أَنْ يَعُودا
وأَنَّ بَهاءَ العُلا لو يشا
ءُ أَيقظَ بالسيفِ قوماً رُقُودَا
ولكنَّهُ نالَ ما قَدْ أَرادَ
وأَصبحَ مستكبراً أَنْ يُريدَا
مقيماً بِبَغْدَادَ دارَ الملو
كِ وقد وَسِعَ الناسَ عفواً وجُودَا
على رغم أَعدائِهِ لاهياً
يصيدُ الظِّباءَ بها والأُسُوداَ
له قُضبٌ ليسَ تأوى الجفو
نَ ومُقْرَبَةٌ ما تحط اللُبُودَا
ومجدٌ أَعانَ القديمُ الحَديِ
ثَ منه وزانَ الطَّريفُ التَّليدَا
وكنا نظُنُّ بأَلاَّ مَزِي
دَ فوقَ أَبيكَ فكنتَ المزيدَا
اذا سِرْتَ تَطْلُب أَرضَ العِدَى
فلا ازدادَ جَدُّكَ الا صُعُودَا
وكانَ فِراقكَ رَيْثَ الضرا
بِ عاودتِ البيضُ عنه الغُمُودَا","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 42</p>",ابن نباتة السعدي,العصر العباسي,قصائد عتاب,عموديه,بحر المتقارب
"ظَفِرنا من عداتِكِ بالخِداعِ
ومن عَقدِ المواثِقِ بالضياعِ
ولو شاوَرتني في غَيرِ لُبّي
ربحتِ وفاز كفكِ بالبياعِ
منعتينا وكلُّ هوى وجوعٍ
يُغيرُ به الجبانُ على الشُّجاعِ
كان البرقَ ليلةَ زرتِ يَجلي
لُمامَكِ في النقاءِ وفي الشُّعَاعِ
وطيف منكِ هلل بالتلاقي
فَعانقني مُعَانَقَةَ الوَداعِ
هَنيْئاً أنَها سَئِمَتْ وصَالي
وأَني ما سئمتُ من النِّزَاعِ
كما لا يسأَمُ الملكُ المُرجى
مَطالِبَ كل صَعْبٍ ذي امتِنَاعِ
فتىً ماهِيبَ هَيبَتَهُ مليكٌ
ولا انقادتْ رعيتُه لِراعِ
سَعَى للمجدِ يطلبُ منتهاهُ
فأَدركَ فوقَ ما تَسَعُ المَسَاعي
اذا ما كُتْبُهُ نَفذَتْ بكيدٍ
فيا ويحَ الرماحِ من اليَراعِ
تُطاعنُ عن قناه ملطفاتٌ
وقد تُقضى الحوائجُ بالرِقَاعِ
سألنا عن تشاغلِه فقالوا
معنىً بالسِّلاحِ والكُراعِ
وتركيبِ الأَسنةِ في العَوالي
وتجريبِ الصوارمِ في النِّطاعِ
وعرضِ المقربات مُسوَّماتٍ
وما سُوّمْنَ للقِراعِ
يُريدُ بفارسٍ احدى الدَّواهي
زحامَ الهضبِ أَو قلعَ القِلاعِ
كَدَأْبِ الخيلِ يومَ طَلَبْنَ بَاداً
تُفارطُ بينَ مَلْقٍ وانِتزَاعِ
غَداةَ هوى لِعَثْرةِ أَعوَجيٍّ
يَعَضُ التربَ منقطعَ النُّخَاعِ
وأَفني الركضُ منه كلَّ طرفٍ
وجُنَّةَ كل سابحةٍ رواعِ
تَصُدُّ عن اللجَامِ بمِلْطَمَيها
كما صَدَّ الكريمُ عن القِذاعِ
فلمَّا عُدْنَ يمشينَ الهُوينا
ذَرَعْنَ البيدَ بالخطوِ الوَسَاع
كسونَ الحَزنَ حَزنَ دُرَا بجُردٍ
معاوزَ ما نسجنَ بكلِّ قَاعِ
وأَشرفَ للشواهقِ كلُّ جِيدٍ
كما هَمَّ الرَّبيَّةُ بأطلاعِ
وهُنَّ على السياطِ مُغَاضشباتٌ
فما يُمْلَكْنَ الاَّ بالخِدَاعِ
فلولا أَنَّها بالغربِ قالوا
سَرَى يا ليلُ فجرُكَ بانِصداعِ
وولي عند ذلكَ من تَولى
يَفُلُّ شَبَا الأسنَّةِ باضطجَاعِ
وما عرفَ المقاتلَ مثلُ رمحٍ
وصلتَ كعوبَه بيدٍ صَنَاعِ
أَظنُّكَ خِفتَ أَنْ يَخفى علينا
فقمتَ لنا على شَرفٍ يَفَاعِ
مشيتَ الى أُسامةَ وهو طاوٍ
تقولُ لهُ هلُمَّ الى الصِّراعِ
وكان اذا غزا بالجيشِ قوماً
تُوَلوِلُ قبل وقعتهِ النَّواعي
رأَى خَوَرَ الأَسِنَّةِ في التَّنادي
فعدَّك قسمةَ الضَّرْبِ المثَاعِ
أَاِن بانتْ سريرتُكم وكانَت
فَضيحَتُكُم قناعاً للقِنَاعِ
جعلتُم ذَنبنا أَنّا سَمِعْنَا
وما الآذان الا للسَّماعِ
وانَّ السفحَ من هضباتِ جُورٍ
وجارٌ كان قبلكَ للضياعِ
بهاءَ الملكِ انكَ غبتَ يوماً
فطاولَ أَقصرُ الأقْوامِ باعي
أَضاع الناسُ ما راعيتَ مني
ولا تُخشى الاضاعةُ من تراعي
ولما أَنْ دعوتُكَ من بعيدٍ
أَجبتَ كأَنَّما المدعوُّ داعِ
كتبتَ الى الشريفِ فكان برءاً
شفيتَ به الرؤوسَ من الصُّداعِ
وَمَنْ مثلُ الشريفِ لكلِّ أَمر
يبذ الناس ليس بمستطاعِ
تَراه كأَنه في القومِ غُفلٌ
وقد وَرَدَ المياهَ مع السباعِ
يثيبُ على البلاءِ ولا يُحابى
بايثارٍ أَخاه من الرَّضاعِ
اذا ما هم أَزمعَ مستمراً
وليس الأمرُ الا بالزَّمَاعِ
وما تُغني التَّجَاربُ عنكَ مالم
تُعاوِنْها برأيٍ واخْتِراعِ
يخافُ به المسارقُ راحتيهِ
ويأمنُ عازبَ النعمَ الرِّتاعِ
وما استبقى له في الرفقِ جُهداً
ولا في الذَّبِ عنه والدِّفاعِ
فَلِمْ عبدُ العزيزِ بكم خَصيصٌ
أَلا يا قومُ للثأر المضاعِ
وكنتم اِخوةً في الملكِ شَتى
ففرقَ بينكم بَعدَ اجتمَاعِ
وسنَّ قطيعةَ الأرحامِ فيكم
أَخبُّ كَرَىً من الطُّلسِ الجِيَاعِ
وخانَ أَخاكَ وهو له وزيرٌ
مكانَ السرِ والرأْي المطاعِ
فلم تك أَنت بُغيتَه ولكن
وقى بك نفسَه عند المِصَاعِ
أقامك تحتَ أَطرافِ العوالي
وفر يَشُوبُ غَدراً بارتَياعِ
فآلى اذْ نجا منها جريضاً
نجا بكَ أَو وقاكَ من الوِقَاعِ
ولا يَرعى الأَمانةَ يوسفيٌ
مَوَدَّتَهُ على حبلِ الذرَاعِ
اذا محيت ضَغَائِنُه بعذرٍ
نبتنَ نباتَ أَنيابِ الأفاعي
صنعتَ الذنبَ ثم أَردتَ منه
بأَنْ يَرعى حقوقَ الاصْطِنَاعِ
وأَيُّ الناسِ أَكرمُ منك عفواً
وقد أَقطعتَه غُررَ الضِّيَاعِ
رأَيتُ التركَ ترجمُ من رماها
بمثلِ قوادمِ الطيرِ السِّراعِ
وما غلبوا بحدِّهم ولكنْ
بجَدِّك والأمورُ لها دَواعِ
أَصابَ الزجرَ مَنْ سَمَّكَ غيثاً
ومن كنَّى أَباكَ أَبا شُجَاعِ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 58</p>",ابن نباتة السعدي,العصر العباسي,قصائد عتاب,عموديه,بحر الوافر
"لَعَمري لقد أَنذرتُ ساكن قُوْمسٍ
وحذرتُ لو عاقَ القضاءَ حذارُ
وقلتُ لهم لو كان للرأي مُبصرٌ
لكان لكم مما ترونَ نفارُ
نفى الهمَّ واستولى على عزماتكم
سَمَاعٌ يُثَنّي رَجْعَهُ وعُقَارُ
وَصِلُّ صَفاً بالسنِّ سِنِّ سُميرةٍ
له في عيونِ الناظِرينَ وجَارُ
يُخادعُ أَلَبابَ الرجالِ كأَنَّهُ
اذا ما تَطوى للأكُفِّ سِوارُ
من الصمِّ أَعيا حادثَ الدَّهْر كيدُهُ
تَصَرَّمَ ليلٌ دونَه وَنَهَارُ
أَرى بكمُ ما لا تَرونَ وأنتُمُ
يُقربكم دونَ النجاةِ قَرَارُ
سرى يكتُمُ الظلماءَ غُرَّةَ وجههِ
وناظرُ عينِ الشمسِ فيه يحَارُ
طلوبٌ لاقصى الضِّغْنِ غيرُ مسامحٍ
عليه لفعلِ المكرُماتِ مَدَارُ
وقد علَّم الغزوَ الجيادَ فسيرُها
اذا طلبتْ أرضَ العدوِّ سِرارُ
غوامضُ لا وقع السنابكُ مُسْمِعٌ
ولا النقعُ في آثارِهِنَّ يُثَارُ
قَضَتْ وَطَراً من أَهلِ جُرْجَانَ والتوى
لِقَسْطَلِها بالهِندُوانِ أَطَارُ
طلبنَ السيوفَ الهندَ حتى تعارفتْ
وجوهٌ على حَوضِ الرَّدى وشِفَارُ
وعوَّدَها طولَ القيادِ مُشِمِّراً
اذا همَّ لم يَبْعُدْ عليه مَزارُ
عيونهم عما يَراه كَلِيلَةٌ
وأَذرُعُهُمْ عما يَنَالُ قِصَارُ
ومُسْتَظْهرٍ بالحزمِ دونَ جُنُودهِ
تأملهُ في المشكلاتِ سِبَارُ
أَكادُ على ما سِمْتَ أَعِتبُ جَرُأَةً
وانْ لم يكنْ تُنَوِّلُ عَارُ
أَهُزكَ للجُلَّى وأَنتَ تَخالني
بُروقُ لُجينٍ هِمَّتي ونُضَارُ
وواللهِ لولا المجدُ ما جِئتُ طَائِعاً
اِليكَ ولو أَنَّ السِّنَانَ عِذَارُ
أَغثْ مرضعاً لم يبقَ الاَّ رجاؤها
وطفلاً لهُ حتّى الصَّباحِ جُؤارُ
وقوماً بهم فقر الى أَنْ تَسوسَهم
كما بأكُفِّ الخَامِعاتِ عِثارُ
وفتكَ العِدى ما تتقيهِ فانَّها
غُصونٌ لها جَدوى يَدَيكَ ثِمَارُ
وعُمِّرتَ ما لاحَ الجَديُّ علامَةً
وما دامَ بينَ الفَرقَديْنِ جِوَارُ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 23</p>",ابن نباتة السعدي,العصر العباسي,قصائد عتاب,عموديه,بحر الطويل
"يا عاتباً وعتابُه افْرَاقُ
ما هكذَا يَتَحَاسبُ العُشَّاقُ
ما كِدتُ اعرفُ عيبَ من احببتُهُ
حتى سلوتُ فصرتُ لا أَشْتَاقُ
واذا افاقَ الوجدُ وأَندَمَلَ الهَوى
رأَتِ القلوبُ ولم ترَ الأَحدَاقُ
سَقياً لعيشٍ بالمَطِيْرَةِ غافِلٍ
لم ينسِنيهِ الأَسرُ والاطْلاقُ
ومسارحِ الالحاظ بينَ حَدائِقٍ
يستنُّ فيها ماؤُها الرَقْرَاقُ
وهَواجرٍ اظلالُهنَّ صَفيقَةٌ
ونواسمٍ أَنفاسَهُنَّ رِقَاقُ
وعلى الغُصونِ من الحَمامِ هواتفٌ
يَصْدَحْن في اعناقِها الاطْوَاقُ
عَجباً عجبتُ لمن تَضيقُ فِجاجُهُ
والشَّامُ شامٌ والعراقُ عِرَاقُ
طيَّانَ يلصقُ بالحَصِيْرِ حصيرَه
شرُّ المهادِ العَجزُ والامْلاقُ
حَاولْ جَسيماتٍ الامور ولا تَقُلْ
انَّ المحامدَ والعُلا أَرزَاقُ
وارغبْ بنفسكَ أَنْ تكونَ مقصراً
عن غايةٍ فيها الطِلابُ سبَاقُ
لا تَشفِقنَّ فانَّ يومكَ انْ أَتى
مِيْقَاتُهُ لم ينفعِ الاشفَاقُ
واذا عَجَزْتَ عن العَدُوِّ فَدَارهِ
وامزج له انَّ المِزَاج وِفَاقُ
فالنارُ بالماءِ الذي هو ضِدُّهَا
تُعطِي النضاجَ وطبعُها الاحْرَاقُ
بأَبى وأُمى من حَلا في ناظرِي
من بَيْنَهِنَّ وللعيونِ مَذَاقُ
يا مَنْ يُعَلّلُ نفسَهُ بلقائِنا
يَفنى الحنينُ ويُذْهَلُ المُشَاقُ
لا كانَ آخِرَ عهدِكم ووصالِكم
يومَ التَّفرُّقِ وَقْفَةٌ وعِنَاقُ
بينى وبينكم بلادٌ أهلُها
عُوذُ النِّعاجِ سِلاحُها الأَروَاقُ
فيها البديلُ من الأوانس كالدُّمى
عينُ المها ومن النِّعَاجِ نِيَاقُ
أُزجي بها قُلُصاً سُيُورُ رحالِها
ونِعَالِها وسِجَالِها ارباقُ
تعتادها بعدَ القيادِ سَلاهبٌ
من آل أَعوجَ والصريحِ عِتَاقُ
يَرقُمنَ بالبيداءِ كلَّ مضلّةٍ
بسنابِكٍ آثارُهُنَّ حِقَاقُ
وعلى المَخَارم والصُوى من وَقْعِهَا
مُلُسُ الجَلامِدِ والحَصى افْلاَقُ
وكأَنهنَّ صَوارمٌ هِنديةٌ
يَسْتَلُّها من ليلهِ الاشْرَاقُ
وركبتُ بعدَكم السَّفينَ مُدَبِّراً
لي من نواتِئِهِ النَّبيطِ رفَاقُ
أَنْمى الى شَرفِ الرجاءِ واحتمى
بأجلِّ من تُنمى بهِ الأعْرَاقُ
وأَزوُر في دارِ الخِلافةِ مَنْزلاً
كلُّ البلادِ لِرّبِّهِ رُسْتَاقُ
تَرمى بنا الهِمَمُ العظامُ الى الذي
تَرمى اليهِ بأهلها الآفَاقُ
بالقادرِ المُعْطى أَزَمَّةَ أمرِنا
عادتْ الى عيدانِها الاورَاقُ
ومَحى الالهُ به الضَّلالةَ والعَمىَ
وشَفى قلوباً حَشْوُهُنَّ نِفَاقُ
ملك تضيقُ به الخيامُ فماله
الا ظِلالُ المُرهَفاتِ رُوَاقُ
يُخْشَى تَباعُدُهُ ويُرهَبُ قُربُهُ
ويُهابُ منه اللحْظُ والاطْرَاقُ
في كفِّهِ السيفُ الذي يُحَيي به
ويُميتُ فهو السَمُّ والدِّرياقُ
ياأيها الملكُ الذي عن أَمْرِهِ
تَتَصَرفُ الآجالُ والارْزَاقُ
بعداتكَ الارعادُ والابْرَاقُ
ولكَ الصَّوارمُ والدَّمُ المُهْرَاقُ
ولكَ النبوةُ والخِلافةُ والهُدَىٍ
كل الفضَائلِ غيرهنَّ دِقَاقُ
فُتحتْ ثغورُ بنى الأُصيفرِ عَنْوَةً
وبيمْنِ جَدِّك تُفتحُ الأغْلاقُ
أَبشرْ أَميرَ المؤمنينَ فانَّه
قمرٌ بدا والبدرُ فيه مُحَاقُ
من بعدِ ما عَنَتِ البلادُ وأَذْعَنَتْ
طاعاتُ أَهلِ الأَرضِ وهي شِقَاقُ
ما كانَ فيهم للاسنَّةِ مَطْمَعٌ
حتّى استَطارَ لواؤُكَ الخَفَّاقُ
ورأى مساهمُك الكريهةَ أَنَّهُ
لم ينجُ منكَ تَوقُّرٌ ونِزَاقُ
ولَّوا بهم ما بالقَنا من أَفكَلٍ
لكنَّ ذا خببٌ وذاكَ وثاقُ
وكأنَّما تلكَ الظُّبى باكفِّهمْ
فيهم وذاكَ النزاعُ والاغْرَاقُ
عَلِقَتْ باسهُمِها القِسيُّ كأَنما
أَوتارُها لرقابِهم أَرْهَاقُ
لو يُنصتُونَ الى العلا قالتْ لهم
انَّ الفِرارَ من الحِمامِ ابَاقُ
عاداتُ ربكَ في العدوِّ اذا طغَى
ودمٌ بكفكَ لا يَزالُ يُرَاقُ
ونصرتَ قوماً ليس بينَ نفوسِهم
وفُواقها بدمِ القُلوبِ فَواقُ
ايامُ ابناءِ الديالمِ بينَهم
كأسٌ تُدارُ من المَنُونِ دِهَاقُ
بكَ بعد ما رجفت قواعدُ عزِّها
ثَبَتَتْ وقامتْ بالخلافةِ سَاقُ
انْ ضَلَّ رأيُهم فانتَ شِهابُهم
وثِمالُهم انْ عَزَّتِ الأورَاقُ
واليكَ مفزعُهم اذا باقَتْهُمُ
بالشرِّ بائقةٌ وضاقَ خِنَاقُ
ضَمِنَ الحمايةَ والكفايةَ ماجدٌ
فيهِ الشجاعةُ والندى اخلاقُ
وأجَارنا حينَ الجوارُ غنيمةٌ
ماضٍ على غلوائِه سَبَّاقُ
مَنْ عنده الذِممُ المضاعةُ عندَهم
محفوظةٌ والعَهدُ والميثَاقُ
وُصِلَتْ حبالُ عَطائِهِ بوفائِهِ
وبمثلها فليعلَق العلاقُ
يعتاضُ من قدرى بما هو دونهِ
والدر ليس يشينُه الانفاقُ
ما فيَّ الاَّ أَنْ يقالَ حميةٌ
سَبَقَتْ ذُبابَ السيفِ ليس تُطاقُ
لا أَطمئِنُ ولا أَتوقُ الى هَوىً
ولكل حَيٍّ في الحياةِ مَتَاقُ
واعيش بالبَلَلِ الذي لو أَنَّهُ
دَمْعٌ لما رَويَتْ بهِ الآمَاقُ
وَيَزِيدُني عُدْمُ الدَّراهمِ عِفَّةً
وعلى الدَّراهِمِ تُضربُ الأَعنَاقُ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 60</p>",ابن نباتة السعدي,العصر العباسي,قصائد عتاب,عموديه,بحر الكامل
